policyID,statecode,county
373736,FL,BROWARD COUNTY
534768,FL,BROWARD COUNTY
347072,FL,BROWARD COUNTY
681116,FL,BROWARD COUNTY
796580,FL,BROWARD COUNTY
959954,FL,BROWARD COUNTY
581642,FL,BROWARD COUNTY
155089,FL,BROWARD COUNTY
673536,FL,BROWARD COUNTY
116944,FL,BROWARD COUNTY
870733,FL,BROWARD COUNTY
679103,FL,BROWARD COUNTY
571410,FL,BROWARD COUNTY
888322,FL,BROWARD COUNTY
993638,FL,BROWARD COUNTY
803277,FL,BROWARD COUNTY
598779,FL,BROWARD COUNTY
894870,FL,BROWARD COUNTY
296970,FL,BROWARD COUNTY
748725,FL,BROWARD COUNTY
178041,FL,BROWARD COUNTY
127101,FL,BROWARD COUNTY
685563,FL,BROWARD COUNTY
461651,FL,BROWARD COUNTY
999372,FL,BROWARD COUNTY
945499,FL,BROWARD COUNTY
543236,FL,BROWARD COUNTY
936173,FL,BROWARD COUNTY
774047,FL,BROWARD COUNTY
757859,FL,BROWARD COUNTY
914717,FL,BROWARD COUNTY
631342,FL,BROWARD COUNTY
950161,FL,BROWARD COUNTY
469276,FL,BROWARD COUNTY
960210,FL,BROWARD COUNTY
457527,FL,BROWARD COUNTY
773235,FL,BROWARD COUNTY
327368,FL,BROWARD COUNTY
880433,FL,BROWARD COUNTY
290393,FL,BROWARD COUNTY
121438,FL,BROWARD COUNTY
342252,FL,BROWARD COUNTY
587923,FL,BROWARD COUNTY
312805,FL,BROWARD COUNTY
105788,FL,BROWARD COUNTY
207225,FL,BROWARD COUNTY
862233,FL,BROWARD COUNTY
227637,FL,BROWARD COUNTY
381279,FL,BROWARD COUNTY
949282,FL,BROWARD COUNTY
328474,FL,BROWARD COUNTY
115131,FL,BROWARD COUNTY
470930,FL,BROWARD COUNTY
650201,FL,BROWARD COUNTY
681483,FL,BROWARD COUNTY
678929,FL,BROWARD COUNTY
228898,FL,BROWARD COUNTY
835217,FL,BROWARD COUNTY
966967,FL,BROWARD COUNTY
873750,FL,BROWARD COUNTY
761404,FL,BROWARD COUNTY
865598,FL,BROWARD COUNTY
605791,FL,BROWARD COUNTY
821564,FL,BROWARD COUNTY
564036,FL,BROWARD COUNTY
506667,FL,BROWARD COUNTY
838303,FL,BROWARD COUNTY
787534,FL,BROWARD COUNTY
481034,FL,BROWARD COUNTY
807035,FL,BROWARD COUNTY
334260,FL,BROWARD COUNTY
494545,FL,BROWARD COUNTY
592547,FL,BROWARD COUNTY
478495,FL,BROWARD COUNTY
414964,FL,BROWARD COUNTY
425145,FL,BROWARD COUNTY
691120,FL,BROWARD COUNTY
630695,FL,BROWARD COUNTY
267106,FL,BROWARD COUNTY
725207,FL,BROWARD COUNTY
310939,FL,BROWARD COUNTY
904642,FL,BROWARD COUNTY
299139,FL,BROWARD COUNTY
403176,FL,BROWARD COUNTY
248909,FL,BROWARD COUNTY
672360,FL,BROWARD COUNTY
930640,FL,BROWARD COUNTY
991009,FL,BROWARD COUNTY
623676,FL,BROWARD COUNTY
657112,FL,BROWARD COUNTY
884601,FL,BROWARD COUNTY
773927,FL,BROWARD COUNTY
207966,FL,BROWARD COUNTY
828858,FL,BROWARD COUNTY
787457,FL,BROWARD COUNTY
329775,FL,BROWARD COUNTY
948991,FL,BROWARD COUNTY
254015,FL,BROWARD COUNTY
286304,FL,BROWARD COUNTY
922182,FL,BROWARD COUNTY
433994,FL,BROWARD COUNTY
158854,FL,BROWARD COUNTY
801421,FL,BROWARD COUNTY
141541,FL,BROWARD COUNTY
907231,FL,BROWARD COUNTY
704607,FL,BROWARD COUNTY
499452,FL,BROWARD COUNTY
886848,FL,BROWARD COUNTY
608923,FL,BROWARD COUNTY
109893,FL,BROWARD COUNTY
779829,FL,BROWARD COUNTY
650443,FL,BROWARD COUNTY
534498,FL,BROWARD COUNTY
260810,FL,BROWARD COUNTY
236894,FL,BROWARD COUNTY
396496,FL,BROWARD COUNTY
820278,FL,BROWARD COUNTY
939298,FL,BROWARD COUNTY
963082,FL,BROWARD COUNTY
183314,FL,BROWARD COUNTY
155446,FL,BROWARD COUNTY
608834,FL,BROWARD COUNTY
235383,FL,BROWARD COUNTY
349001,FL,BROWARD COUNTY
741664,FL,BROWARD COUNTY
689169,FL,BROWARD COUNTY
741229,FL,BROWARD COUNTY
978996,FL,BROWARD COUNTY
871482,FL,BROWARD COUNTY
725176,FL,BROWARD COUNTY
933922,FL,BROWARD COUNTY
122108,FL,BROWARD COUNTY
499786,FL,BROWARD COUNTY
886775,FL,BROWARD COUNTY
246870,FL,BROWARD COUNTY
881223,FL,BROWARD COUNTY
445842,FL,BROWARD COUNTY
801339,FL,BROWARD COUNTY
623808,FL,BROWARD COUNTY
714884,FL,BROWARD COUNTY
667659,FL,BROWARD COUNTY
210793,FL,BROWARD COUNTY
950077,FL,BROWARD COUNTY
300450,FL,BROWARD COUNTY
588256,FL,BROWARD COUNTY
766667,FL,BROWARD COUNTY
201100,FL,BROWARD COUNTY
799573,FL,BROWARD COUNTY
392508,FL,BROWARD COUNTY
163734,FL,BROWARD COUNTY
896132,FL,BROWARD COUNTY
778219,FL,BROWARD COUNTY
924939,FL,BROWARD COUNTY
535801,FL,BROWARD COUNTY
347490,FL,BROWARD COUNTY
603538,FL,BROWARD COUNTY
247393,FL,BROWARD COUNTY
543096,FL,BROWARD COUNTY
106920,FL,BROWARD COUNTY
839964,FL,BROWARD COUNTY
735595,FL,BROWARD COUNTY
860643,FL,BROWARD COUNTY
970240,FL,BROWARD COUNTY
193755,FL,BROWARD COUNTY
878116,FL,BROWARD COUNTY
839510,FL,BROWARD COUNTY
849299,FL,BROWARD COUNTY
764817,FL,BROWARD COUNTY
330034,FL,BROWARD COUNTY
889041,FL,BROWARD COUNTY
430060,FL,BROWARD COUNTY
873383,FL,BROWARD COUNTY
975794,FL,BROWARD COUNTY
868387,FL,BROWARD COUNTY
140231,FL,BROWARD COUNTY
327488,FL,BROWARD COUNTY
257227,FL,BROWARD COUNTY
531631,FL,BROWARD COUNTY
386045,FL,BROWARD COUNTY
966807,FL,BROWARD COUNTY
594257,FL,BROWARD COUNTY
844511,FL,BROWARD COUNTY
789853,FL,BROWARD COUNTY
353512,FL,BROWARD COUNTY
509041,FL,BROWARD COUNTY
101092,FL,BROWARD COUNTY
192935,FL,BROWARD COUNTY
580588,FL,BROWARD COUNTY
609154,FL,BROWARD COUNTY
727030,FL,BROWARD COUNTY
401920,FL,BROWARD COUNTY
229154,FL,BROWARD COUNTY
645234,FL,BROWARD COUNTY
433104,FL,BROWARD COUNTY
605028,FL,BROWARD COUNTY
635220,FL,BROWARD COUNTY
203225,FL,BROWARD COUNTY
501393,FL,BROWARD COUNTY
105837,FL,BROWARD COUNTY
871907,FL,BROWARD COUNTY
815728,FL,BROWARD COUNTY
753181,FL,BROWARD COUNTY
551406,FL,BROWARD COUNTY
949560,FL,BROWARD COUNTY
331384,FL,BROWARD COUNTY
290462,FL,BROWARD COUNTY
828522,FL,BROWARD COUNTY
620648,FL,BROWARD COUNTY
198135,FL,BROWARD COUNTY
871550,FL,BROWARD COUNTY
984364,FL,BROWARD COUNTY
948789,FL,BROWARD COUNTY
362410,FL,BROWARD COUNTY
329365,FL,BROWARD COUNTY
294078,FL,BROWARD COUNTY
671950,FL,BROWARD COUNTY
270279,FL,BROWARD COUNTY
319843,FL,BROWARD COUNTY
349763,FL,BROWARD COUNTY
403133,FL,BROWARD COUNTY
689507,FL,BROWARD COUNTY
750733,FL,BROWARD COUNTY
219576,FL,BROWARD COUNTY
663732,FL,BROWARD COUNTY
292533,FL,BROWARD COUNTY
851264,FL,BROWARD COUNTY
596059,FL,BROWARD COUNTY
956266,FL,BROWARD COUNTY
284155,FL,BROWARD COUNTY
230795,FL,BROWARD COUNTY
487057,FL,BROWARD COUNTY
177224,FL,BROWARD COUNTY
953836,FL,BROWARD COUNTY
985692,FL,BROWARD COUNTY
339446,FL,BROWARD COUNTY
145143,FL,BROWARD COUNTY
865514,FL,BROWARD COUNTY
784020,FL,BROWARD COUNTY
731584,FL,BROWARD COUNTY
108783,FL,BROWARD COUNTY
206695,FL,BROWARD COUNTY
650427,FL,BROWARD COUNTY
941130,FL,BROWARD COUNTY
288874,FL,BROWARD COUNTY
326890,FL,BROWARD COUNTY
703635,FL,BROWARD COUNTY
889405,FL,BROWARD COUNTY
531698,FL,BROWARD COUNTY
510435,FL,BROWARD COUNTY
245990,FL,BROWARD COUNTY
411697,FL,BROWARD COUNTY
372607,FL,BROWARD COUNTY
435999,FL,BROWARD COUNTY
786286,FL,BROWARD COUNTY
128544,FL,BROWARD COUNTY
769766,FL,BROWARD COUNTY
892871,FL,BROWARD COUNTY
134735,FL,BROWARD COUNTY
184835,FL,BROWARD COUNTY
640441,FL,BROWARD COUNTY
374964,FL,BROWARD COUNTY
420664,FL,BROWARD COUNTY
722274,FL,BROWARD COUNTY
819146,FL,BROWARD COUNTY
322491,FL,BROWARD COUNTY
466088,FL,BROWARD COUNTY
359104,FL,BROWARD COUNTY
392349,FL,BROWARD COUNTY
510558,FL,BROWARD COUNTY
974390,FL,BROWARD COUNTY
634091,FL,BROWARD COUNTY
463191,FL,BROWARD COUNTY
818455,FL,BROWARD COUNTY
480875,FL,BROWARD COUNTY
153025,FL,BROWARD COUNTY
885627,FL,BROWARD COUNTY
910083,FL,BROWARD COUNTY
151037,FL,BROWARD COUNTY
975777,FL,BROWARD COUNTY
978150,FL,BROWARD COUNTY
975401,FL,BROWARD COUNTY
727499,FL,BROWARD COUNTY
732382,FL,BROWARD COUNTY
831867,FL,BROWARD COUNTY
663055,FL,BROWARD COUNTY
122162,FL,BROWARD COUNTY
563928,FL,BROWARD COUNTY
314445,FL,BROWARD COUNTY
855140,FL,BROWARD COUNTY
353051,FL,BROWARD COUNTY
477275,FL,BROWARD COUNTY
707478,FL,BROWARD COUNTY
246376,FL,BROWARD COUNTY
533529,FL,BROWARD COUNTY
909505,FL,BROWARD COUNTY
878954,FL,BROWARD COUNTY
189855,FL,BROWARD COUNTY
355417,FL,BROWARD COUNTY
872464,FL,BROWARD COUNTY
742883,FL,BROWARD COUNTY
447107,FL,BROWARD COUNTY
241580,FL,BROWARD COUNTY
108057,FL,BROWARD COUNTY
189952,FL,BROWARD COUNTY
261376,FL,BROWARD COUNTY
716445,FL,BROWARD COUNTY
819629,FL,BROWARD COUNTY
399069,FL,BROWARD COUNTY
724378,FL,BROWARD COUNTY
961474,FL,BROWARD COUNTY
890017,FL,BROWARD COUNTY
687416,FL,BROWARD COUNTY
594440,FL,BROWARD COUNTY
616116,FL,BROWARD COUNTY
675715,FL,BROWARD COUNTY
759931,FL,BROWARD COUNTY
355501,FL,BROWARD COUNTY
152058,FL,BROWARD COUNTY
591586,FL,BROWARD COUNTY
894138,FL,BROWARD COUNTY
278595,FL,BROWARD COUNTY
464496,FL,BROWARD COUNTY
935186,FL,BROWARD COUNTY
498188,FL,BROWARD COUNTY
745690,FL,BROWARD COUNTY
844134,FL,BROWARD COUNTY
458497,FL,BROWARD COUNTY
346277,FL,BROWARD COUNTY
795833,FL,BROWARD COUNTY
400684,FL,BROWARD COUNTY
216380,FL,BROWARD COUNTY
839222,FL,BROWARD COUNTY
210390,FL,BROWARD COUNTY
646559,FL,BROWARD COUNTY
459310,FL,BROWARD COUNTY
462032,FL,BROWARD COUNTY
882100,FL,BROWARD COUNTY
490356,FL,BROWARD COUNTY
235650,FL,BROWARD COUNTY
513306,FL,BROWARD COUNTY
937480,FL,BROWARD COUNTY
914690,FL,BROWARD COUNTY
778823,FL,BROWARD COUNTY
326855,FL,BROWARD COUNTY
975808,FL,BROWARD COUNTY
739298,FL,BROWARD COUNTY
744783,FL,BROWARD COUNTY
790090,FL,BROWARD COUNTY
829776,FL,BROWARD COUNTY
231336,FL,BROWARD COUNTY
639282,FL,BROWARD COUNTY
253262,FL,BROWARD COUNTY
708539,FL,BROWARD COUNTY
628458,FL,BROWARD COUNTY
136660,FL,BROWARD COUNTY
461862,FL,BROWARD COUNTY
620077,FL,BROWARD COUNTY
175802,FL,BROWARD COUNTY
964505,FL,BROWARD COUNTY
462932,FL,BROWARD COUNTY
512995,FL,BROWARD COUNTY
232126,FL,BROWARD COUNTY
309455,FL,BROWARD COUNTY
336783,FL,BROWARD COUNTY
671728,FL,BROWARD COUNTY
282242,FL,BROWARD COUNTY
752036,FL,BROWARD COUNTY
706782,FL,BROWARD COUNTY
348054,FL,BROWARD COUNTY
993723,FL,BROWARD COUNTY
587528,FL,BROWARD COUNTY
723027,FL,BROWARD COUNTY
181746,FL,BROWARD COUNTY
295266,FL,BROWARD COUNTY
790127,FL,BROWARD COUNTY
222449,FL,BROWARD COUNTY
942237,FL,BROWARD COUNTY
503650,FL,BROWARD COUNTY
917148,FL,BROWARD COUNTY
838103,FL,BROWARD COUNTY
157325,FL,BROWARD COUNTY
428601,FL,BROWARD COUNTY
920681,FL,BROWARD COUNTY
646048,FL,BROWARD COUNTY
487092,FL,BROWARD COUNTY
294522,FL,BROWARD COUNTY
289522,FL,BROWARD COUNTY
670386,FL,BROWARD COUNTY
235352,FL,BROWARD COUNTY
657901,FL,BROWARD COUNTY
480861,FL,BROWARD COUNTY
490961,FL,BROWARD COUNTY
504658,FL,BROWARD COUNTY
203168,FL,BROWARD COUNTY
188009,FL,BROWARD COUNTY
815763,FL,BROWARD COUNTY
648434,FL,BROWARD COUNTY
736051,FL,BROWARD COUNTY
839923,FL,BROWARD COUNTY
495325,FL,BROWARD COUNTY
184521,FL,BROWARD COUNTY
173636,FL,BROWARD COUNTY
803492,FL,BROWARD COUNTY
989092,FL,BROWARD COUNTY
837713,FL,BROWARD COUNTY
174122,FL,BROWARD COUNTY
938759,FL,BROWARD COUNTY
464886,FL,BROWARD COUNTY
798274,FL,BROWARD COUNTY
848838,FL,BROWARD COUNTY
622192,FL,BROWARD COUNTY
368898,FL,BROWARD COUNTY
481269,FL,BROWARD COUNTY
449341,FL,BROWARD COUNTY
973510,FL,BROWARD COUNTY
421106,FL,BROWARD COUNTY
807884,FL,BROWARD COUNTY
102101,FL,BROWARD COUNTY
985240,FL,BROWARD COUNTY
303369,FL,BROWARD COUNTY
630502,FL,BROWARD COUNTY
120900,FL,BROWARD COUNTY
293734,FL,BROWARD COUNTY
273472,FL,BROWARD COUNTY
215522,FL,BROWARD COUNTY
972201,FL,BROWARD COUNTY
972550,FL,BROWARD COUNTY
194649,FL,BROWARD COUNTY
503177,FL,BROWARD COUNTY
576577,FL,BROWARD COUNTY
115654,FL,BROWARD COUNTY
990413,FL,BROWARD COUNTY
578077,FL,BROWARD COUNTY
507496,FL,BROWARD COUNTY
935204,FL,BROWARD COUNTY
429754,FL,BROWARD COUNTY
555750,FL,BROWARD COUNTY
199139,FL,BROWARD COUNTY
494746,FL,BROWARD COUNTY
655227,FL,BROWARD COUNTY
274431,FL,BROWARD COUNTY
156298,FL,BROWARD COUNTY
653679,FL,BROWARD COUNTY
130330,FL,BROWARD COUNTY
665210,FL,BROWARD COUNTY
136985,FL,BROWARD COUNTY
313649,FL,BROWARD COUNTY
485845,FL,BROWARD COUNTY
550278,FL,BROWARD COUNTY
686179,FL,BROWARD COUNTY
398968,FL,BROWARD COUNTY
622001,FL,BROWARD COUNTY
910390,FL,BROWARD COUNTY
519703,FL,BROWARD COUNTY
500720,FL,BROWARD COUNTY
476694,FL,BROWARD COUNTY
436697,FL,BROWARD COUNTY
403287,FL,BROWARD COUNTY
541432,FL,BROWARD COUNTY
658970,FL,BROWARD COUNTY
888992,FL,BROWARD COUNTY
518780,FL,BROWARD COUNTY
315771,FL,BROWARD COUNTY
234712,FL,BROWARD COUNTY
225041,FL,BROWARD COUNTY
986497,FL,BROWARD COUNTY
249607,FL,BROWARD COUNTY
128598,FL,BROWARD COUNTY
243099,FL,BROWARD COUNTY
589365,FL,BROWARD COUNTY
882161,FL,BROWARD COUNTY
426502,FL,BROWARD COUNTY
130171,FL,BROWARD COUNTY
297586,FL,BROWARD COUNTY
531175,FL,BROWARD COUNTY
737217,FL,BROWARD COUNTY
860441,FL,BROWARD COUNTY
547918,FL,BROWARD COUNTY
836304,FL,BROWARD COUNTY
717570,FL,BROWARD COUNTY
954097,FL,BROWARD COUNTY
289556,FL,BROWARD COUNTY
453108,FL,BROWARD COUNTY
370936,FL,BROWARD COUNTY
388225,FL,BROWARD COUNTY
124381,FL,BROWARD COUNTY
211750,FL,BROWARD COUNTY
162101,FL,BROWARD COUNTY
113139,FL,BROWARD COUNTY
548368,FL,BROWARD COUNTY
824247,FL,BROWARD COUNTY
935208,FL,BROWARD COUNTY
324884,FL,BROWARD COUNTY
834827,FL,BROWARD COUNTY
260237,FL,BROWARD COUNTY
100590,FL,BROWARD COUNTY
735901,FL,BROWARD COUNTY
767842,FL,BROWARD COUNTY
677796,FL,BROWARD COUNTY
890055,FL,BROWARD COUNTY
871447,FL,BROWARD COUNTY
164572,FL,BROWARD COUNTY
697654,FL,BROWARD COUNTY
829509,FL,BROWARD COUNTY
317699,FL,BROWARD COUNTY
727837,FL,BROWARD COUNTY
439820,FL,BROWARD COUNTY
846881,FL,BROWARD COUNTY
184241,FL,BROWARD COUNTY
382549,FL,BROWARD COUNTY
606650,FL,BROWARD COUNTY
850259,FL,BROWARD COUNTY
694111,FL,BROWARD COUNTY
299099,FL,BROWARD COUNTY
155670,FL,BROWARD COUNTY
817412,FL,BROWARD COUNTY
554149,FL,BROWARD COUNTY
119255,FL,BROWARD COUNTY
281270,FL,BROWARD COUNTY
394669,FL,BROWARD COUNTY
702245,FL,BROWARD COUNTY
606059,FL,BROWARD COUNTY
998916,FL,BROWARD COUNTY
940663,FL,BROWARD COUNTY
939638,FL,BROWARD COUNTY
936266,FL,BROWARD COUNTY
558894,FL,BROWARD COUNTY
767597,FL,BROWARD COUNTY
545519,FL,BROWARD COUNTY
685400,FL,BROWARD COUNTY
230836,FL,BROWARD COUNTY
976057,FL,BROWARD COUNTY
659887,FL,BROWARD COUNTY
565718,FL,BROWARD COUNTY
102260,FL,BROWARD COUNTY
734338,FL,BROWARD COUNTY
713151,FL,BROWARD COUNTY
278876,FL,BROWARD COUNTY
286586,FL,BROWARD COUNTY
621302,FL,BROWARD COUNTY
820845,FL,BROWARD COUNTY
779639,FL,BROWARD COUNTY
874571,FL,BROWARD COUNTY
756885,FL,BROWARD COUNTY
627980,FL,BROWARD COUNTY
705508,FL,BROWARD COUNTY
604540,FL,BROWARD COUNTY
282022,FL,BROWARD COUNTY
566663,FL,BROWARD COUNTY
790437,FL,BROWARD COUNTY
548920,FL,BROWARD COUNTY
695662,FL,BROWARD COUNTY
871764,FL,BROWARD COUNTY
642387,FL,BROWARD COUNTY
232715,FL,BROWARD COUNTY
248383,FL,BROWARD COUNTY
471373,FL,BROWARD COUNTY
826097,FL,BROWARD COUNTY
795027,FL,BROWARD COUNTY
944837,FL,BROWARD COUNTY
616513,FL,BROWARD COUNTY
933264,FL,BROWARD COUNTY
349536,FL,BROWARD COUNTY
830717,FL,BROWARD COUNTY
365582,FL,BROWARD COUNTY
972139,FL,BROWARD COUNTY
745609,FL,BROWARD COUNTY
124900,FL,BROWARD COUNTY
832677,FL,BROWARD COUNTY
997740,FL,BROWARD COUNTY
872287,FL,BROWARD COUNTY
279288,FL,BROWARD COUNTY
474626,FL,BROWARD COUNTY
665866,FL,BROWARD COUNTY
585036,FL,BROWARD COUNTY
565722,FL,BROWARD COUNTY
247871,FL,BROWARD COUNTY
648908,FL,BROWARD COUNTY
152034,FL,BROWARD COUNTY
873033,FL,BROWARD COUNTY
884092,FL,BROWARD COUNTY
659158,FL,BROWARD COUNTY
495797,FL,BROWARD COUNTY
356006,FL,BROWARD COUNTY
542866,FL,BROWARD COUNTY
852102,FL,BROWARD COUNTY
474100,FL,BROWARD COUNTY
465417,FL,BROWARD COUNTY
708448,FL,BROWARD COUNTY
206525,FL,BROWARD COUNTY
322645,FL,BROWARD COUNTY
933603,FL,BROWARD COUNTY
512707,FL,BROWARD COUNTY
230778,FL,BROWARD COUNTY
483876,FL,BROWARD COUNTY
433225,FL,BROWARD COUNTY
969543,FL,BROWARD COUNTY
921631,FL,BROWARD COUNTY
427771,FL,BROWARD COUNTY
931386,FL,BROWARD COUNTY
356084,FL,BROWARD COUNTY
305018,FL,BROWARD COUNTY
331708,FL,BROWARD COUNTY
345016,FL,BROWARD COUNTY
779158,FL,BROWARD COUNTY
249906,FL,BROWARD COUNTY
196152,FL,BROWARD COUNTY
970520,FL,BROWARD COUNTY
257835,FL,BROWARD COUNTY
566986,FL,BROWARD COUNTY
763562,FL,BROWARD COUNTY
979497,FL,BROWARD COUNTY
348521,FL,BROWARD COUNTY
161799,FL,BROWARD COUNTY
164473,FL,BROWARD COUNTY
894805,FL,BROWARD COUNTY
988651,FL,BROWARD COUNTY
779774,FL,BROWARD COUNTY
219432,FL,BROWARD COUNTY
200027,FL,BROWARD COUNTY
723605,FL,BROWARD COUNTY
295873,FL,BROWARD COUNTY
557888,FL,BROWARD COUNTY
637654,FL,BROWARD COUNTY
537649,FL,BROWARD COUNTY
422221,FL,BROWARD COUNTY
406335,FL,BROWARD COUNTY
710057,FL,BROWARD COUNTY
464666,FL,BROWARD COUNTY
546213,FL,BROWARD COUNTY
479242,FL,BROWARD COUNTY
554988,FL,BROWARD COUNTY
284086,FL,BROWARD COUNTY
101315,FL,BROWARD COUNTY
929229,FL,BROWARD COUNTY
594810,FL,BROWARD COUNTY
321741,FL,BROWARD COUNTY
539618,FL,BROWARD COUNTY
314685,FL,BROWARD COUNTY
879415,FL,BROWARD COUNTY
967942,FL,BROWARD COUNTY
365589,FL,BROWARD COUNTY
759746,FL,BROWARD COUNTY
374842,FL,BROWARD COUNTY
124012,FL,BROWARD COUNTY
305472,FL,BROWARD COUNTY
730224,FL,BROWARD COUNTY
265107,FL,BROWARD COUNTY
998526,FL,BROWARD COUNTY
458761,FL,BROWARD COUNTY
122138,FL,BROWARD COUNTY
315078,FL,BROWARD COUNTY
751762,FL,BROWARD COUNTY
965073,FL,BROWARD COUNTY
642772,FL,BROWARD COUNTY
570276,FL,BROWARD COUNTY
400503,FL,BROWARD COUNTY
734535,FL,BROWARD COUNTY
795185,FL,BROWARD COUNTY
249790,FL,BROWARD COUNTY
396390,FL,BROWARD COUNTY
346640,FL,BROWARD COUNTY
821957,FL,BROWARD COUNTY
633282,FL,BROWARD COUNTY
727377,FL,BROWARD COUNTY
559864,FL,BROWARD COUNTY
907241,FL,BROWARD COUNTY
874422,FL,BROWARD COUNTY
788056,FL,BROWARD COUNTY
718368,FL,BROWARD COUNTY
252027,FL,BROWARD COUNTY
569708,FL,BROWARD COUNTY
325911,FL,BROWARD COUNTY
877808,FL,BROWARD COUNTY
551024,FL,BROWARD COUNTY
335045,FL,BROWARD COUNTY
818421,FL,BROWARD COUNTY
129266,FL,BROWARD COUNTY
943860,FL,BROWARD COUNTY
692789,FL,BROWARD COUNTY
338196,FL,BROWARD COUNTY
326878,FL,BROWARD COUNTY
683032,FL,BROWARD COUNTY
409118,FL,BROWARD COUNTY
548392,FL,BROWARD COUNTY
919369,FL,BROWARD COUNTY
897124,FL,BROWARD COUNTY
220890,FL,BROWARD COUNTY
102049,FL,BROWARD COUNTY
876471,FL,BROWARD COUNTY
875069,FL,BROWARD COUNTY
381402,FL,BROWARD COUNTY
582609,FL,BROWARD COUNTY
368988,FL,BROWARD COUNTY
523100,FL,BROWARD COUNTY
823614,FL,BROWARD COUNTY
985870,FL,PALM BEACH COUNTY
584816,FL,PALM BEACH COUNTY
451513,FL,PALM BEACH COUNTY
435010,FL,PALM BEACH COUNTY
688723,FL,PALM BEACH COUNTY
996407,FL,PALM BEACH COUNTY
148295,FL,PALM BEACH COUNTY
192006,FL,PALM BEACH COUNTY
902244,FL,PALM BEACH COUNTY
665114,FL,PALM BEACH COUNTY
241234,FL,PALM BEACH COUNTY
885108,FL,PALM BEACH COUNTY
788948,FL,PALM BEACH COUNTY
314637,FL,PALM BEACH COUNTY
153742,FL,PALM BEACH COUNTY
826953,FL,PALM BEACH COUNTY
482734,FL,PALM BEACH COUNTY
426529,FL,PALM BEACH COUNTY
383031,FL,PALM BEACH COUNTY
605229,FL,PALM BEACH COUNTY
771852,FL,PALM BEACH COUNTY
491266,FL,PALM BEACH COUNTY
750217,FL,PALM BEACH COUNTY
891534,FL,PALM BEACH COUNTY
721493,FL,PALM BEACH COUNTY
504803,FL,PALM BEACH COUNTY
629867,FL,PALM BEACH COUNTY
683056,FL,PALM BEACH COUNTY
268242,FL,PALM BEACH COUNTY
700093,FL,PALM BEACH COUNTY
840387,FL,PALM BEACH COUNTY
578901,FL,PALM BEACH COUNTY
499802,FL,PALM BEACH COUNTY
158544,FL,PALM BEACH COUNTY
894744,FL,PALM BEACH COUNTY
993418,FL,PALM BEACH COUNTY
494995,FL,PALM BEACH COUNTY
202339,FL,PALM BEACH COUNTY
136314,FL,PALM BEACH COUNTY
674712,FL,PALM BEACH COUNTY
479168,FL,PALM BEACH COUNTY
529002,FL,PALM BEACH COUNTY
772465,FL,PALM BEACH COUNTY
735819,FL,PALM BEACH COUNTY
117409,FL,PALM BEACH COUNTY
865305,FL,PALM BEACH COUNTY
233531,FL,PALM BEACH COUNTY
424523,FL,PALM BEACH COUNTY
110566,FL,PALM BEACH COUNTY
568355,FL,PALM BEACH COUNTY
647791,FL,PALM BEACH COUNTY
368151,FL,PALM BEACH COUNTY
449994,FL,PALM BEACH COUNTY
902817,FL,PALM BEACH COUNTY
662535,FL,PALM BEACH COUNTY
793307,FL,PALM BEACH COUNTY
212201,FL,PALM BEACH COUNTY
572770,FL,PALM BEACH COUNTY
329739,FL,PALM BEACH COUNTY
525788,FL,PALM BEACH COUNTY
882833,FL,PALM BEACH COUNTY
735260,FL,PALM BEACH COUNTY
622169,FL,PALM BEACH COUNTY
198485,FL,PALM BEACH COUNTY
659386,FL,PALM BEACH COUNTY
615692,FL,PALM BEACH COUNTY
278547,FL,PALM BEACH COUNTY
326078,FL,PALM BEACH COUNTY
948666,FL,PALM BEACH COUNTY
248494,FL,PALM BEACH COUNTY
876443,FL,PALM BEACH COUNTY
417793,FL,PALM BEACH COUNTY
429115,FL,PALM BEACH COUNTY
853527,FL,PALM BEACH COUNTY
673525,FL,PALM BEACH COUNTY
416285,FL,PALM BEACH COUNTY
293754,FL,PALM BEACH COUNTY
161203,FL,PALM BEACH COUNTY
988765,FL,PALM BEACH COUNTY
713771,FL,PALM BEACH COUNTY
404371,FL,PALM BEACH COUNTY
568279,FL,PALM BEACH COUNTY
941977,FL,PALM BEACH COUNTY
429038,FL,PALM BEACH COUNTY
171566,FL,PALM BEACH COUNTY
606269,FL,PALM BEACH COUNTY
814620,FL,PALM BEACH COUNTY
741093,FL,PALM BEACH COUNTY
864272,FL,PALM BEACH COUNTY
176292,FL,PALM BEACH COUNTY
401737,FL,PALM BEACH COUNTY
653264,FL,PALM BEACH COUNTY
996300,FL,PALM BEACH COUNTY
341027,FL,PALM BEACH COUNTY
528329,FL,PALM BEACH COUNTY
275348,FL,PALM BEACH COUNTY
190295,FL,PALM BEACH COUNTY
236548,FL,PALM BEACH COUNTY
417386,FL,PALM BEACH COUNTY
641023,FL,PALM BEACH COUNTY
843339,FL,PALM BEACH COUNTY
454555,FL,PALM BEACH COUNTY
614495,FL,PALM BEACH COUNTY
887771,FL,PALM BEACH COUNTY
593422,FL,PALM BEACH COUNTY
653707,FL,PALM BEACH COUNTY
968462,FL,PALM BEACH COUNTY
718276,FL,PALM BEACH COUNTY
113662,FL,PALM BEACH COUNTY
568966,FL,PALM BEACH COUNTY
635413,FL,PALM BEACH COUNTY
610664,FL,PALM BEACH COUNTY
861990,FL,PALM BEACH COUNTY
